Date,Close,Open,High,Low,Change
2016-10-12,1.615,1.615,1.615,1.615,-0.0212
2016-10-13,1.565,1.565,1.565,1.565,-0.031
2016-10-14,1.595,1.595,1.595,1.595,0.0192
2016-10-17,1.675,1.675,1.675,1.675,0.050199999999999995
2016-10-18,1.655,1.655,1.655,1.655,-0.011899999999999999
2016-10-19,1.661,1.66,1.661,1.66,0.0036
2016-10-20,1.655,1.655,1.655,1.655,-0.0036
2016-10-21,1.677,1.677,1.677,1.677,0.013300000000000001
2016-10-24,1.649,1.65,1.65,1.649,-0.0167
2016-10-25,1.68,1.68,1.68,1.68,0.018799999999999997
2016-10-26,1.691,1.692,1.692,1.691,0.006500000000000001
2016-10-27,1.71,1.71,1.71,1.71,0.011200000000000002
2016-10-28,1.782,1.782,1.782,1.782,0.0421
2016-10-31,1.755,1.755,1.755,1.755,-0.0152
2016-11-01,1.817,1.817,1.817,1.817,0.0353
2016-11-02,1.79,1.79,1.79,1.79,-0.0149
2016-11-03,1.778,1.777,1.778,1.777,-0.0067
2016-11-04,1.811,1.812,1.812,1.811,0.018600000000000002
2016-11-07,1.825,1.825,1.825,1.825,0.0077
2016-11-08,1.81,1.81,1.81,1.81,-0.008199999999999999
2016-11-09,1.761,1.76,1.761,1.76,-0.0271
2016-11-10,1.958,1.957,1.958,1.957,0.1119
2016-11-11,2.052,2.052,2.052,2.052,0.048
2016-11-14,2.223,2.222,2.224,2.222,0.0833
2016-11-15,2.145,2.142,2.145,2.142,-0.0351
2016-11-16,2.223,2.222,2.223,2.222,0.0364
2016-11-17,2.142,2.142,2.142,2.142,-0.0364
2016-11-18,2.222,2.222,2.222,2.222,0.0373
2016-11-21,2.232,2.232,2.232,2.232,0.0045000000000000005
2016-11-22,2.242,2.242,2.242,2.242,0.0045000000000000005
2016-11-23,2.212,2.212,2.212,2.212,-0.0134
2016-11-24,2.272,2.272,2.272,2.272,0.0271
2016-11-25,2.253,2.252,2.253,2.252,-0.0084
2016-11-28,2.196,2.253,2.253,2.196,-0.0253
2016-11-29,2.155,2.157,2.157,2.155,-0.0187
2016-11-30,2.144,2.145,2.145,2.143,-0.0051
2016-12-01,2.2,2.2,2.2,2.2,0.026099999999999998
2016-12-02,2.265,2.265,2.265,2.265,0.029500000000000002
2016-12-05,2.18,2.18,2.18,2.18,-0.0375
2016-12-06,2.187,2.187,2.187,2.187,0.0032
2016-12-07,2.185,2.185,2.185,2.185,-0.0009
2016-12-08,2.159,2.16,2.16,2.159,-0.011899999999999999
2016-12-09,2.181,2.18,2.181,2.18,0.0102
2016-12-12,2.237,2.237,2.237,2.237,0.025699999999999997
2016-12-13,2.2,2.2,2.2,2.2,-0.0165
2016-12-14,2.136,2.137,2.137,2.136,-0.0291
2016-12-15,2.19,2.19,2.19,2.19,0.0253
2016-12-16,2.185,2.185,2.185,2.185,-0.0023
2016-12-19,2.215,2.215,2.215,2.215,0.0137
2016-12-20,2.215,2.215,2.215,2.215,0.0
2016-12-21,2.129,2.215,2.215,2.129,-0.0388
2016-12-22,2.152,2.152,2.152,2.152,0.0108
2016-12-23,2.185,2.185,2.185,2.185,0.015300000000000001
2016-12-26,2.185,2.185,2.185,2.185,0.0
2016-12-27,2.205,2.205,2.205,2.205,0.0092
2016-12-28,2.175,2.175,2.175,2.175,-0.013600000000000001
2016-12-29,2.195,2.195,2.195,2.195,0.0092
2016-12-30,2.195,2.195,2.195,2.195,0.0
2017-01-02,2.16,2.16,2.16,2.16,-0.0159
2017-01-03,2.185,2.185,2.185,2.185,0.0116
2017-01-04,2.18,2.18,2.18,2.18,-0.0023
2017-01-05,2.15,2.15,2.15,2.15,-0.0138
2017-01-06,2.185,2.185,2.185,2.185,0.0163
2017-01-09,2.198,2.197,2.198,2.197,0.0059
2017-01-10,2.152,2.152,2.152,2.152,-0.0209
2017-01-11,2.179,2.18,2.18,2.179,0.0125
2017-01-12,2.114,2.115,2.115,2.114,-0.0298
2017-01-13,2.122,2.122,2.122,2.122,0.0038
2017-01-16,2.16,2.16,2.16,2.16,0.0179
2017-01-17,2.162,2.162,2.162,2.162,0.0009
2017-01-18,2.185,2.185,2.185,2.185,0.0106
2017-01-19,2.221,2.222,2.222,2.221,0.0165
2017-01-20,2.197,2.197,2.197,2.197,-0.0108
2017-01-23,2.177,2.177,2.177,2.177,-0.0091
2017-01-24,2.149,2.15,2.15,2.148,-0.0129
2017-01-25,2.18,2.18,2.18,2.18,0.0144
2017-01-26,2.236,2.237,2.237,2.236,0.025699999999999997
2017-01-31,2.217,2.217,2.217,2.217,-0.0085
2017-02-01,2.23,2.23,2.23,2.23,0.0059
2017-02-02,2.225,2.225,2.225,2.225,-0.0022
2017-02-03,2.25,2.25,2.25,2.25,0.011200000000000002
2017-02-06,2.232,2.232,2.232,2.232,-0.008
2017-02-07,2.195,2.195,2.195,2.195,-0.0166
2017-02-08,2.177,2.177,2.177,2.177,-0.008199999999999999
2017-02-09,2.19,2.19,2.19,2.19,0.006
2017-02-10,2.18,2.18,2.18,2.18,-0.0046
2017-02-13,2.19,2.19,2.19,2.19,0.0046
2017-02-14,2.177,2.177,2.177,2.177,-0.0059
2017-02-15,2.188,2.187,2.188,2.187,0.0051
2017-02-16,2.185,2.185,2.185,2.185,-0.0014000000000000002
2017-02-17,2.185,2.185,2.185,2.185,0.0
2017-02-20,2.23,2.23,2.23,2.23,0.0206
2017-02-21,2.265,2.265,2.265,2.265,0.015700000000000002
2017-02-22,2.3,2.3,2.3,2.3,0.0155
2017-02-23,2.25,2.25,2.25,2.25,-0.0217
2017-02-24,2.235,2.235,2.235,2.235,-0.0067
2017-02-27,2.228,2.227,2.228,2.227,-0.0031
2017-02-28,2.224,2.222,2.224,2.222,-0.0018
2017-03-02,2.284,2.285,2.285,2.284,0.027000000000000003
2017-03-03,2.273,2.272,2.273,2.272,-0.0048
2017-03-06,2.31,2.312,2.312,2.31,0.0163
2017-03-07,2.389,2.39,2.39,2.388,0.0342
2017-03-08,2.362,2.36,2.362,2.36,-0.0113
2017-03-09,2.375,2.377,2.377,2.375,0.0055000000000000005
2017-03-10,2.35,2.35,2.35,2.35,-0.0105
2017-03-13,2.331,2.33,2.331,2.33,-0.008100000000000001
2017-03-14,2.331,2.33,2.331,2.33,0.0
2017-03-15,2.296,2.297,2.297,2.296,-0.015
2017-03-16,2.221,2.22,2.221,2.22,-0.0327
2017-03-17,2.209,2.21,2.21,2.208,-0.0054
2017-03-20,2.257,2.257,2.257,2.256,0.0217
2017-03-21,2.258,2.26,2.26,2.258,0.0004
2017-03-22,2.24,2.24,2.24,2.24,-0.008
2017-03-23,2.25,2.25,2.25,2.25,0.0045000000000000005
2017-03-24,2.292,2.292,2.292,2.292,0.0187
2017-03-27,2.33,2.33,2.33,2.33,0.0166
2017-03-28,2.325,2.325,2.325,2.325,-0.0021
2017-03-29,2.322,2.322,2.322,2.322,-0.0013
2017-03-30,2.36,2.322,2.36,2.322,0.016399999999999998
2017-03-31,2.38,2.38,2.38,2.38,0.0085
2017-04-03,2.337,2.337,2.337,2.337,-0.0181
2017-04-04,2.292,2.292,2.292,2.292,-0.019299999999999998
2017-04-05,2.29,2.29,2.29,2.29,-0.0009
2017-04-06,2.325,2.325,2.325,2.325,0.015300000000000001
2017-04-07,2.322,2.322,2.322,2.322,-0.0013
2017-04-10,2.382,2.382,2.382,2.382,0.0258
2017-04-11,2.352,2.382,2.382,2.352,-0.0126
2017-04-12,2.338,2.337,2.338,2.337,-0.006
2017-04-13,2.31,2.31,2.31,2.31,-0.012
2017-04-14,2.313,2.312,2.313,2.312,0.0013
2017-04-17,2.307,2.307,2.307,2.307,-0.0026
2017-04-18,2.307,2.307,2.307,2.307,0.0
2017-04-19,2.294,2.292,2.294,2.292,-0.005600000000000001
2017-04-20,2.315,2.315,2.315,2.315,0.0092
2017-04-21,2.335,2.335,2.335,2.335,0.0086
2017-04-24,2.37,2.37,2.37,2.37,0.015
2017-04-25,2.36,2.36,2.36,2.36,-0.0042
2017-04-26,2.365,2.365,2.365,2.365,0.0021
2017-04-27,2.37,2.37,2.37,2.37,0.0021
2017-04-28,2.367,2.367,2.367,2.367,-0.0013
2017-05-02,2.406,2.407,2.407,2.406,0.0165
2017-05-04,2.385,2.385,2.385,2.385,-0.0087
2017-05-08,2.405,2.405,2.405,2.405,0.0084
2017-05-10,2.455,2.455,2.455,2.455,0.0208
2017-05-11,2.457,2.457,2.457,2.457,0.0008
2017-05-12,2.45,2.45,2.45,2.45,-0.0028000000000000004
2017-05-15,2.465,2.465,2.465,2.465,0.0060999999999999995
2017-05-16,2.462,2.462,2.462,2.462,-0.0012
2017-05-17,2.409,2.41,2.41,2.409,-0.0215
2017-05-18,2.405,2.405,2.405,2.405,-0.0017000000000000001
2017-05-19,2.402,2.402,2.402,2.402,-0.0012
2017-05-22,2.445,2.445,2.445,2.445,0.0179
2017-05-23,2.43,2.43,2.43,2.43,-0.0060999999999999995
2017-05-24,2.44,2.44,2.44,2.44,0.0040999999999999995
2017-05-25,2.405,2.405,2.405,2.405,-0.0143
2017-05-26,2.4,2.4,2.4,2.4,-0.0021
2017-05-29,2.4,2.4,2.4,2.4,0.0
2017-05-30,2.377,2.377,2.377,2.377,-0.0096
2017-05-31,2.39,2.39,2.39,2.39,0.0055000000000000005
2017-06-01,2.365,2.367,2.367,2.365,-0.0105
2017-06-02,2.37,2.37,2.37,2.37,0.0021
2017-06-05,2.35,2.35,2.35,2.35,-0.0084
2017-06-07,2.31,2.31,2.31,2.31,-0.017
2017-06-08,2.312,2.312,2.312,2.312,0.0009
2017-06-09,2.307,2.307,2.307,2.307,-0.0022
2017-06-12,2.342,2.342,2.342,2.342,0.0152
2017-06-13,2.29,2.29,2.29,2.29,-0.0222
2017-06-14,2.28,2.28,2.28,2.28,-0.0044
2017-06-15,2.222,2.222,2.222,2.222,-0.0254
2017-06-16,2.26,2.26,2.26,2.26,0.0171
2017-06-19,2.267,2.267,2.267,2.267,0.0031
2017-06-20,2.25,2.25,2.25,2.25,-0.0075
2017-06-21,2.23,2.23,2.231,2.23,-0.0089
2017-06-22,2.23,2.23,2.23,2.23,0.0
2017-06-23,2.21,2.21,2.21,2.21,-0.009000000000000001
2017-06-26,2.207,2.207,2.207,2.207,-0.0014000000000000002
2017-06-27,2.21,2.21,2.21,2.21,0.0014000000000000002
2017-06-28,2.26,2.26,2.26,2.26,0.0226
2017-06-29,2.282,2.282,2.282,2.282,0.0097
2017-06-30,2.317,2.317,2.317,2.317,0.015300000000000001
2017-07-03,2.335,2.335,2.335,2.335,0.0078000000000000005
2017-07-04,2.375,2.375,2.375,2.375,0.0171
2017-07-05,2.375,2.375,2.375,2.375,0.0
2017-07-06,2.37,2.37,2.37,2.37,-0.0021
2017-07-07,2.377,2.377,2.377,2.377,0.003
2017-07-10,2.345,2.345,2.345,2.345,-0.013500000000000002
2017-07-11,2.336,2.337,2.337,2.336,-0.0038
2017-07-12,2.327,2.327,2.327,2.327,-0.0039000000000000003
2017-07-13,2.297,2.297,2.297,2.297,-0.0129
2017-07-14,2.297,2.297,2.297,2.297,0.0
2017-07-17,2.322,2.322,2.322,2.322,0.0109
2017-07-18,2.297,2.297,2.297,2.297,-0.0108
2017-07-19,2.3,2.3,2.3,2.3,0.0013
2017-07-20,2.3,2.3,2.3,2.3,0.0
2017-07-21,2.29,2.29,2.29,2.29,-0.0043
2017-07-24,2.29,2.29,2.29,2.29,0.0
2017-07-25,2.269,2.267,2.269,2.267,-0.0092
2017-07-26,2.285,2.285,2.285,2.285,0.0070999999999999995
2017-07-27,2.285,2.285,2.285,2.285,0.0
2017-07-28,2.287,2.287,2.287,2.287,0.0009
2017-07-31,2.29,2.29,2.29,2.29,0.0013
2017-08-01,2.33,2.33,2.33,2.33,0.0175
2017-08-02,2.322,2.322,2.322,2.322,-0.0034000000000000002
2017-08-03,2.329,2.327,2.329,2.327,0.003
2017-08-04,2.35,2.35,2.35,2.35,0.009000000000000001
2017-08-07,2.375,2.375,2.375,2.375,0.0106
2017-08-08,2.375,2.375,2.375,2.375,0.0
2017-08-09,2.395,2.395,2.395,2.395,0.0084
2017-08-10,2.377,2.377,2.377,2.377,-0.0075
2017-08-11,2.355,2.355,2.355,2.355,-0.009300000000000001
2017-08-14,2.345,2.345,2.345,2.345,-0.0042
2017-08-16,2.37,2.37,2.37,2.37,0.010700000000000001
2017-08-17,2.37,2.37,2.37,2.37,0.0
2017-08-18,2.38,2.38,2.38,2.38,0.0042
2017-08-21,2.375,2.375,2.375,2.375,-0.0021
2017-08-22,2.372,2.372,2.372,2.372,-0.0013
2017-08-23,2.375,2.375,2.375,2.375,0.0013
2017-08-24,2.39,2.39,2.39,2.39,0.0063
2017-08-25,2.355,2.355,2.355,2.355,-0.0146
2017-08-28,2.352,2.352,2.352,2.352,-0.0013
2017-08-29,2.345,2.345,2.345,2.345,-0.003
2017-08-30,2.335,2.335,2.335,2.335,-0.0043
2017-08-31,2.34,2.335,2.34,2.335,0.0021
2017-09-01,2.337,2.34,2.34,2.337,-0.0013
2017-09-04,2.375,2.375,2.375,2.375,0.0163
2017-09-05,2.36,2.36,2.36,2.36,-0.0063
2017-09-06,2.325,2.325,2.325,2.325,-0.0148
2017-09-07,2.301,2.325,2.325,2.3,-0.0103
2017-09-08,2.28,2.28,2.28,2.28,-0.0091
2017-09-11,2.295,2.295,2.295,2.295,0.0066
2017-09-12,2.29,2.29,2.29,2.29,-0.0022
2017-09-13,2.287,2.287,2.287,2.287,-0.0013
2017-09-14,2.28,2.28,2.28,2.28,-0.0031
2017-09-15,2.28,2.28,2.28,2.28,0.0
2017-09-18,2.3,2.3,2.3,2.3,0.0088
2017-09-19,2.322,2.322,2.322,2.322,0.0096
2017-09-20,2.302,2.302,2.302,2.302,-0.0086
2017-09-21,2.315,2.315,2.315,2.315,0.005600000000000001
2017-09-22,2.3,2.3,2.3,2.3,-0.006500000000000001
2017-09-25,2.308,2.31,2.31,2.308,0.0034999999999999996
2017-09-26,2.325,2.325,2.325,2.325,0.0074
2017-09-27,2.385,2.385,2.385,2.385,0.0258
2017-09-28,2.39,2.39,2.39,2.39,0.0021
2017-09-29,2.364,2.362,2.364,2.362,-0.0109
2017-10-10,2.395,2.395,2.395,2.395,0.0131
2017-10-11,2.38,2.38,2.38,2.38,-0.0063
2017-10-12,2.36,2.36,2.36,2.36,-0.0084
2017-10-13,2.36,2.36,2.36,2.36,0.0
2017-10-16,2.372,2.36,2.372,2.36,0.0051
2017-10-17,2.38,2.38,2.38,2.38,0.0034000000000000002
2017-10-18,2.375,2.375,2.376,2.375,-0.0021
2017-10-19,2.385,2.385,2.385,2.385,0.0042
2017-10-20,2.37,2.37,2.37,2.37,-0.0063
2017-10-22,2.37,2.37,2.37,2.37,0.0
2017-10-23,2.35,2.35,2.35,2.35,-0.0084
2017-10-24,2.359,2.36,2.36,2.359,0.0038
2017-10-25,2.415,2.415,2.415,2.415,0.023700000000000002
2017-10-26,2.42,2.42,2.42,2.42,0.0021
2017-10-27,2.405,2.405,2.405,2.405,-0.0062
2017-10-29,2.405,2.405,2.405,2.405,0.0
2017-10-30,2.432,2.432,2.432,2.432,0.011200000000000002
2017-10-31,2.522,2.522,2.522,2.522,0.037000000000000005
2017-11-01,2.511,2.51,2.511,2.51,-0.0044
2017-11-02,2.5,2.5,2.5,2.5,-0.0044
2017-11-03,2.505,2.505,2.505,2.505,0.002
2017-11-06,2.52,2.52,2.52,2.52,0.006
2017-11-07,2.5,2.5,2.5,2.5,-0.0079
2017-11-08,2.497,2.497,2.497,2.497,-0.0012
2017-11-09,2.5,2.5,2.5,2.5,0.0012
2017-11-10,2.505,2.505,2.505,2.505,0.002
2017-11-13,2.53,2.53,2.53,2.53,0.01
2017-11-14,2.555,2.555,2.555,2.555,0.009899999999999999
2017-11-15,2.54,2.54,2.54,2.54,-0.0059
2017-11-16,2.545,2.545,2.545,2.545,0.002
2017-11-17,2.54,2.54,2.54,2.54,-0.002
2017-11-20,2.535,2.54,2.54,2.535,-0.002
2017-11-21,2.53,2.53,2.53,2.53,-0.002
2017-11-22,2.522,2.522,2.522,2.522,-0.0032
2017-11-23,2.514,2.515,2.515,2.514,-0.0032
2017-11-24,2.518,2.515,2.518,2.515,0.0016
2017-11-27,2.52,2.52,2.52,2.52,0.0008
2017-11-28,2.42,2.42,2.42,2.42,-0.0397
2017-11-29,2.397,2.397,2.397,2.397,-0.0095
2017-11-30,2.41,2.41,2.41,2.41,0.0054
2017-12-01,2.407,2.407,2.407,2.407,-0.0012
2017-12-04,2.4,2.4,2.4,2.4,-0.0029
2017-12-05,2.415,2.415,2.416,2.415,0.0062
2017-12-06,2.377,2.377,2.377,2.377,-0.015700000000000002
2017-12-07,2.394,2.377,2.395,2.377,0.0072
2017-12-08,2.41,2.41,2.41,2.41,0.0067
2017-12-11,2.425,2.425,2.425,2.425,0.0062
2017-12-12,2.402,2.402,2.402,2.402,-0.0095
2017-12-13,2.411,2.402,2.411,2.402,0.0037
2017-12-14,2.412,2.412,2.412,2.412,0.0004
2017-12-15,2.4,2.4,2.4,2.4,-0.005
2017-12-16,2.4,2.4,2.4,2.4,0.0
2017-12-18,2.4,2.4,2.4,2.4,0.0
2017-12-19,2.396,2.395,2.396,2.395,-0.0017000000000000001
2017-12-20,2.435,2.395,2.435,2.395,0.0163
2017-12-21,2.435,2.435,2.435,2.435,0.0
2017-12-22,2.43,2.43,2.43,2.43,-0.0021
2017-12-26,2.437,2.437,2.437,2.437,0.0029
2017-12-27,2.455,2.455,2.455,2.455,0.0074
2017-12-28,2.44,2.44,2.44,2.44,-0.0060999999999999995
2017-12-29,2.44,2.44,2.44,2.44,0.0
2018-01-02,2.465,2.465,2.465,2.465,0.0102
2018-01-03,2.485,2.485,2.485,2.485,0.008100000000000001
2018-01-04,2.505,2.505,2.505,2.505,0.008
2018-01-05,2.507,2.507,2.507,2.507,0.0008
2018-01-08,2.535,2.535,2.535,2.535,0.011200000000000002
2018-01-09,2.52,2.52,2.52,2.52,-0.0059
2018-01-10,2.56,2.52,2.56,2.52,0.0159
2018-01-11,2.532,2.532,2.532,2.532,-0.0109
2018-01-12,2.532,2.532,2.532,2.532,0.0
2018-01-15,2.551,2.532,2.555,2.532,0.0075
2018-01-16,2.539,2.537,2.539,2.537,-0.004699999999999999
2018-01-17,2.527,2.527,2.527,2.527,-0.004699999999999999
2018-01-18,2.535,2.535,2.535,2.535,0.0032
2018-01-19,2.565,2.565,2.565,2.565,0.0118
2018-01-22,2.572,2.572,2.573,2.572,0.0027
2018-01-23,2.536,2.535,2.537,2.535,-0.013999999999999999
2018-01-24,2.519,2.52,2.52,2.519,-0.0067
2018-01-25,2.526,2.525,2.526,2.525,0.0028000000000000004
2018-01-26,2.549,2.55,2.55,2.548,0.0091
2018-01-29,2.605,2.605,2.605,2.605,0.022000000000000002
2018-01-30,2.705,2.605,2.705,2.605,0.0384
2018-01-31,2.695,2.695,2.695,2.695,-0.0037
2018-02-01,2.682,2.695,2.695,2.682,-0.0048
2018-02-02,2.695,2.695,2.695,2.695,0.0048
2018-02-05,2.74,2.695,2.74,2.695,0.0167
2018-02-06,2.7,2.74,2.74,2.7,-0.0146
2018-02-07,2.67,2.67,2.67,2.67,-0.0111
2018-02-08,2.678,2.68,2.68,2.678,0.003
2018-02-09,2.705,2.705,2.705,2.705,0.0101
2018-02-12,2.725,2.725,2.725,2.725,0.0074
2018-02-13,2.705,2.705,2.705,2.705,-0.0073
2018-02-14,2.692,2.692,2.692,2.692,-0.0048
2018-02-18,2.692,2.692,2.692,2.692,0.0
2018-02-19,2.72,2.72,2.721,2.72,0.0104
2018-02-20,2.742,2.742,2.742,2.742,0.008100000000000001
2018-02-21,2.732,2.732,2.732,2.732,-0.0036
2018-02-22,2.752,2.752,2.752,2.752,0.0073
2018-02-23,2.776,2.777,2.777,2.776,0.0087
2018-02-26,2.73,2.73,2.73,2.73,-0.0166
2018-02-27,2.72,2.72,2.72,2.72,-0.0037
2018-02-28,2.728,2.727,2.728,2.727,0.0029
2018-03-01,2.728,2.728,2.728,2.728,0.0
2018-03-02,2.745,2.745,2.745,2.745,0.0062
2018-03-05,2.717,2.717,2.717,2.717,-0.0102
2018-03-06,2.754,2.755,2.755,2.753,0.013600000000000001
2018-03-07,2.732,2.732,2.732,2.732,-0.008
2018-03-08,2.725,2.725,2.725,2.725,-0.0026
2018-03-09,2.733,2.732,2.733,2.732,0.0029
2018-03-12,2.753,2.752,2.754,2.752,0.0073
2018-03-13,2.742,2.742,2.742,2.742,-0.004
2018-03-14,2.696,2.697,2.697,2.696,-0.0168
2018-03-15,2.64,2.64,2.64,2.64,-0.0208
2018-03-16,2.64,2.64,2.64,2.64,0.0
2018-03-19,2.662,2.662,2.662,2.662,0.0083
2018-03-20,2.66,2.66,2.66,2.66,-0.0008
2018-03-21,2.646,2.647,2.647,2.646,-0.0053
2018-03-22,2.627,2.646,2.646,2.627,-0.0072
2018-03-23,2.605,2.605,2.605,2.605,-0.0084
2018-03-26,2.652,2.652,2.652,2.652,0.018000000000000002
2018-03-27,2.63,2.63,2.631,2.63,-0.0083
2018-03-28,2.603,2.605,2.605,2.603,-0.0103
2018-03-29,2.597,2.597,2.597,2.597,-0.0023
2018-03-30,2.605,2.605,2.605,2.605,0.0031
2018-04-02,2.625,2.625,2.625,2.625,0.0077
2018-04-03,2.665,2.665,2.665,2.665,0.0152
2018-04-04,2.642,2.642,2.642,2.642,-0.0086
2018-04-05,2.645,2.642,2.645,2.642,0.0011
2018-04-06,2.621,2.622,2.622,2.621,-0.0091
2018-04-09,2.618,2.617,2.618,2.617,-0.0011
2018-04-10,2.616,2.617,2.617,2.616,-0.0008
2018-04-11,2.61,2.61,2.61,2.61,-0.0023
2018-04-12,2.595,2.595,2.595,2.595,-0.005699999999999999
2018-04-13,2.605,2.605,2.605,2.605,0.0039000000000000003
2018-04-16,2.625,2.625,2.625,2.625,0.0077
2018-04-17,2.625,2.625,2.625,2.625,0.0
2018-04-18,2.632,2.632,2.632,2.632,0.0027
2018-04-19,2.647,2.647,2.647,2.647,0.005699999999999999
2018-04-20,2.672,2.672,2.672,2.672,0.009399999999999999
2018-04-22,2.672,2.672,2.672,2.672,0.0
2018-04-23,2.72,2.72,2.72,2.72,0.018000000000000002
2018-04-24,2.706,2.707,2.707,2.706,-0.0051
2018-04-25,2.722,2.722,2.722,2.722,0.0059
2018-04-26,2.715,2.715,2.715,2.715,-0.0026
2018-04-27,2.68,2.68,2.68,2.68,-0.0129
2018-04-30,2.697,2.697,2.697,2.697,0.0063
2018-05-02,2.74,2.74,2.74,2.74,0.0159
2018-05-03,2.742,2.742,2.742,2.742,0.0007000000000000001
2018-05-04,2.74,2.74,2.74,2.74,-0.0007000000000000001
2018-05-08,2.735,2.735,2.735,2.735,-0.0018
2018-05-09,2.752,2.752,2.752,2.752,0.0062
2018-05-10,2.737,2.737,2.737,2.737,-0.0055000000000000005
2018-05-11,2.729,2.727,2.729,2.727,-0.0029
